DB6F3F85-308A-4D68-98C5-E1348193B6E6,"Plot No. 104, Sector-16",0,Np,0,0,1,HSIIDC,16,16,16,104,No,0,0,0,0.2,607.5,1,0,0,0,1,0,BEFORE,Jhajjar,BAHADURGARH,Bahadurgarh,Other State Road,0,Bahadurgarh,2016-07-29,2017-03-02
8FAAFD46-E78C-4771-8720-B394D03265DD,"VILLAGE SAMLEHRI, DISTRICT AMBALA",0,Np,0,0,0,No,No,No,No,,94,0,8,0,1.5,5000,1,0,0,0,0,0,AFTER,Ambala,saha,Ambala Cantt,Other State Road,0,Ambala,2016-07-29,2016-07-29
F0B99ED4-8856-4E75-B4CB-F5798DA138B9,"Plot No. 23, Sector 57 HSIIDC Industrial  Estate Phase-IV Kundli",0,Np,0,0,1,KUNDLI,HSIIDC INDUSTRIAL ESTATE,IV,57,23,No,0,0,0,0.44,2250,1,0,0,0,0,0,0,Sonipat,SONIPAT,Sonipat,National Highway,0,Sonipat,2016-07-29,2016-07-29
A92A95FD-D9F2-44FD-A297-FE180991B36D,"Hidayat Colony, Near Meoli Road, Nuh, Distt. Mewat",0,Np,0,0,0,No,No,No,No,,180,0,2,1,180,180,0,0,0,0,1,0,BEFORE,Mewat,NUH,Mewat,State Highway,0,Nuh,2016-07-30,2016-07-30
F2311240-66A2-4A1E-B1D8-5F6BA42F25F7,"KILA FARM ROAD, PEHOWA, DISTT KURUKSHETRA (HARYANA)",0,Np,0,0,0,No,No,No,No,,767,1,0,1,3.5,14164,1,0,0,1,0,1,0,Kurukshetra,PEHOWA,Pehowa,Schedule Road,Residential,Pehowa,2016-07-30,2016-07-30
B190CED8-E8FD-47BC-A4AE-978E13ACDBE8,"6 K.M. Stone, Jind Road, Behind Petrol Pump Hansi",0,Np,0,0,0,No,No,No,No,,83/2/1(7-0) Khevat no. 18,0,6,0,1,2240,1,0,0,0,0,1,0,Hissar,HANSI I,Hansi,State Highway,0,Hansi,2016-07-31,2017-02-23
25130F41-5B1B-4447-BE64-9EF4B4762AAA,"29 K.M. Stone Tosham Road, Nalwa",0,Np,0,0,0,No,No,No,No,,298/277,0,29,0,0.5,400,1,0,0,0,0,0,0,Hissar,HISAR II,Hisar,State Highway,0,Hisar,2016-07-31,2016-07-31
BE8BBA13-00BA-402D-8A44-C11674F3B640,NEAR HANUMAN MANDIR LOHARU ROAD VPO BADHRA,0,Np,0,0,0,No,No,No,No,,214,0,40,0,2.14,4.16,1,0,0,0,0,0,BEFORE,Bhiwani,BADHRA,Badhra,Schedule Road,0,Badhra,2016-08-01,2016-08-01
20061999-DB58-4612-9452-ED80B7ED49E2,"JHARSAINTLY JAJRU ROAD, SECTOR - 59, PART II, BALLABGARH, FARIDABAD-121004",0,Np,0,0,0,No,No,No,No,,"93//7/2,14,17,18,23 AND 24, 100//2/2,3/2",1,0,1,6,19546.27,1,0,0,0,1,1,0,Faridabad,BALLABHGARH,Ballabgarh,National Highway,0,Ballabgarh,2016-08-01,2016-08-01
6C8E9543-0C65-4D11-9E1A-617692A01C07,NEAR HANUAMAN MANDIR VPO BADHRA,0,Np,0,0,0,No,No,No,No,,214,0,40,0,2.14,4.16,0,0,0,0,0,0,BEFORE,Bhiwani,DADRI II,Dadri,Other State Road,0,Dadri,2016-08-01,2016-08-01
51878B8C-3B99-4A35-835F-B3AFB6725553,"Village Manglai, PO Khuda Khurd",0,Np,0,0,0,No,No,No,No,,129,0,7 KM,0,0.34,457.54,1,0,0,0,1,0,0,Ambala,AMBALA II,Ambala Cantt,Schedule Road,0,Ambala,2016-08-01,2017-02-28
